UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
5289,50241,"California, USA",17-03-2020,Went to the grocery store and the guy in front of me was trying to buy paper towels. The lady told him there was a limit of only one. So I decided to do my part and buy one for him. Times are weird right now to make sure we all do our part to help each other out. #COVID2019,1
5290,50242,"Mumbai, Maharashtra",17-03-2020,COVID-19- Collateral damage: Panic stock piling of vegetables and fruits is adding to food inflation #RBI,0
5291,50243,"Nevada, USA",17-03-2020,"Day 2 of #SocialDistancing: called the grocery store to see if they were busy before going to only grab necessities. Apparently frozen pizza is now a, ""necessity."" Not because I needed it, but because it was the only thing in abundance. #COVID2019 #TotinosAreLifeNow",2
5292,50244,"Edinburgh, Scotland",17-03-2020,Dunno why they are banning people from pubs and restaurants......I've had more contact queuing in a supermarket after failing to find any toilet roll than I've ever had going out for dinner ????? #COVID2019 #StopPanicBuying,0
5293,50245,"Sydney, New South Wales",17-03-2020,"What are my rights with event/travel cancellations or prices of in-demand products skyrocketing?

Check here before calling your provider for a better idea of your rights (&amp; be kind, whoever you're cancelling with is bound to be having a horrendous time): https://t.co/4Dmpi6LR3f",1
5294,50246,big d,17-03-2020,"We scored a haul at the grocery store tonight! #hoarding #coronavirus #covid_19 #eatlikekings #hawtdawgs #preppers #coronatime #pandemic @ Frisco, Texas https://t.co/hQwSukY1qe",2
5295,50247,"Hinckley, Leics, UK",17-03-2020,@SANParksKNP @snwright59 Your cancellation refund policy is not in line with Section 17 of the Consumer Protection Act or Government policy over COVID-19. https://t.co/qp3xrUF5CS,2
5296,50248,"New York, USA",17-03-2020,"Our grocery store in Pound Ridge, NY has felt the shoppers rush. These were taken yesterday. #coronavirus #westchestercounty https://t.co/usNlLxMK5n",2
5297,50249,"Sydney, Australia",17-03-2020,"A man smiled when he saw me leave the supermarket with my limit of a 4-pack of toilet paper and said, Be sure to make it last! Use both sides! #coronavirusaus #COVID2019 #supermarketapocalypse",1
5298,50250,,17-03-2020,"I caught the swine flu while in graduate school. Spent a month bed ridden. Millions caught it around the world, and thousands died. I dont remember this type of seemingly manufactured mass hysteria. Logic and numbers lead to realistic conclusions about this situation.",0
5299,50251,St. Louis,17-03-2020,"Make sure to thank those people working on the frontline while many of us work from home. Healthcare workers, grocery store, delivery people, pharmacy, and many others. #coronavirus",1
5300,50252,"Alberta, Canada",17-03-2020,It s not just during that we need each other We need each other every day Whether you are a grocery store worker a firefighter an accountant or a Mall Santa we need all of you to make this world go round You re not just a number You are a human being,0
5301,50253,,17-03-2020,"This woman is hilarious! ? If anyone has ever experienced being behind a difficult person at the grocery store checkout, this is a must watch! ??

Some much needed humor during #CoronaApocalypse 

#humorcoronavirus 
#COVID2019

https://t.co/jLX3QytnsL",1
5302,50254,"California, USA",17-03-2020,When you don t want anyone in the getting any bog roll roll 19,1
5303,50255,"New York, NY",17-03-2020,"@gibneylegal IP Partner Angelo Mazza discusses online best practices for protecting against counterfeit products when shopping online for supplies during the time of COVID-19. Read more: https://t.co/7spZnqmPPZ
#intellectualproperty #COVID19 #ip https:/",1
5304,50256,,17-03-2020,"I want to share that I did a panic COVID-19 buy a month ago for my brother. I bought him 5 gallons of heart healthy food, got him 2 months worth of medication, TP, sanitising cleansing products, etc. All for if one day, I couldnt return home for him because of work. Hurts.",0
5305,50257,Los Angeles/London,17-03-2020,I just published Waking Up To a Coronavirus - Businesses and entrepreneurs have to keep the economy going  online https://t.co/o5wdIXrmK9 #coronavirus #freelancing #business #digitalnomad #entrepreneurship #shopping #digital #onlineretail #startups #publicity #digitalmarketing,2
5306,50258,"Melbourne, Victoria",17-03-2020,"Have you provided adequate guidance to your store staff during the coronavirus pandemic?  

We have prepared a FREE user friendly Retail Store Hygiene Guidelines document for you to download. You are welcome to circulate this with your retail staff.

https://t.co/JKSYbqWG1u",1
5307,50259,Southern Ontario ,17-03-2020,@WSendzik @Niagara_411 Closing everything ( limit number of ppl in a grocery store and pharmacy at one time ) would be the better way to control it no? Why are malls and retail exempt? I'm pretty sure no one needs to be in the @thepencentre .Or any shoppi,1
5308,50260,"Sydney, New South Wales",17-03-2020,Overheard at the supermarket: Its the television that does all the damage and Theyre not letting outsiders in. #coronavirusaus #COVID2019 #coronavirusaustralia #coronaviruspanic https://t.co/m9psHkUUlG,0
5309,50261,The Globe,17-03-2020,"Time to stock up for this isolation phase - lets flatten that virus curve! #coronavirus #covid_19 #stockup @ Mumbai - Bombay , India https://t.co/tUQPpMKEzp",0
5310,50262,W Hollywood CA,17-03-2020,"If I cant find #wetones &amp; #cloroxwipes by tomorrow, Ill try trading some of my #toiletpaper #unused #ToiletPaperApocalypse #ugh #COVID2019 #coronavirus #KeepYourDistance #sixfeetapart https://t.co/vms2CHZgaq",2
5311,50263,"El Paso, TX",17-03-2020,"Ya'll, I'm braving the grocery store after work today... to grab more essential items. WISH ME LUCK ? #coronavirus https://t.co/68opvQL010",1
5312,50264,"Manhattan, KS",17-03-2020,"@SethMeyerMU @Tyne_Ag @USDA_AMS On demand front, seems very likely that domestic demand may weaken with macroeconomic weakness during 2020 as #COVID2019 plays out.  Near-term, it is possible (but TBD) that retail-based surge more than offsets decline in f",0
5313,50265,"London, England",17-03-2020,"now #coronavirus gives everybody #panic and #Chaos but we will get over the coronavirus.
#Goko trying to minimize #footprints and get best conditions for our gust. 
we will serve the food until we get government announce.
God bless you and your family. 
#goko_restaurant #goko https://t.co/AurKw9SFPT",1
5314,50266,"Toronto, Ontario",17-03-2020,"Social media platforms should take down accounts that promote mass hysteria, like u dont need to post every time a grocery store runs out of tp..  yall are responsible for my booty rn #COVID2019 #coronavirus",1
5315,50267,,17-03-2020,"Economic and investment implications of #coronavirus were discussed in a note to clients this week from Sharmin Mossavar-Rahmani, head of the Investment Strategy Group for the Consumer and Investment Management Division at Goldman Sachs. Read it here: https://t.co/udfrwpRu13",2
5316,50268,Gateshead and Newcastle,17-03-2020,Repurposed Soviet Joke No 8 Tesco online shopping website Your next available delivery slot is 7am 10pm on 6 May 2021 Checks diary Damn I ve got to report for my Covid 19 testing appointment that day and they are voting for me in the local elections that day too,0
5317,50269,"Washington, D.C. Area",17-03-2020,"Going to the grocery store now is like being on an episode of Chopped. Apparently, my ingredients are pearled barley, great northern beans, tostada shells, and rice wine vinegar. #coronavirus",1
5318,50270,"Santa Monica, CA",17-03-2020,"A #Nielsen investigation has identified key consumer #behaviors driving increased sales of #health &amp; household safety products during the novel coronavirus (COVID-19) outbreak. https://t.co/5E8gXX3xdw
.
.
#medicalcannabis #delivery #customerintelligence #cpg #retail #grassphealth",1
5319,50271,"Vineland, Ontatio",17-03-2020,"RETAIL STORE UPDATE. 
The continued health of our staff and customers remains our top priority during this uncertain time.  Due to the increased concern over the spread of COVID-19 we are closing our Retail store and https://t.co/jGa7LW78oP",1
5320,50272,Indiana State University,17-03-2020,The grocery store is now the crowded place that bars and restaurants were. Social distancing is impossible and older people are fearful. Some sort of queue should be required where people wait it their car in line and limit the time and amount of shoppers #coronavirus,0
5321,50273,"Pomona, CA",17-03-2020,"During this COVID-19 crisis, I want to ask my customers, what is it that @GsfromtheP can do to help our consumer? Please let me know down below ?",1
5322,50274,"Leeds, England",17-03-2020,#COVID2019 local supermarket this afternoon where there was no bread at all to be found - I am sure if we get Italy style situation this bread will be well out of date https://t.co/E25KYTFd5b,1
5323,50275,Paraparaumu Beach,17-03-2020,"Renee has arbitrarily decided that, due to me being more vulnerable to covid-19 than she is, that I'm not allowed to go and do things like going to the supermarket, picking up the kids etc. I suspect it's all a ploy to stop me getting a sneaky milky bar on the way home.",0
5324,50276,,17-03-2020, China Virus absolutely perfect synonyms of Because of China s food habit the whole world is now under threat each one of us living in fear amp panic why we suffer when we do nothing only blame China who spread and couldn t reveal so that this becomes epidemic,0
5325,50277,"8 W 40th St.12th fl NY,NY10018",17-03-2020,"COVID-19 Outbreak Forces VF, PVH, Gap to Shutter Global Retail Doors  Sourcing Journal #COVID19  https://t.co/aRTRR0iKVV",2
5326,50278,"Delft, The Netherlands",17-03-2020,Aviation ?? &amp; Transportation ??sectors should join the high demand sectors (healthcare ? &amp; food ? &amp; daily supplies) to support the societies get over #coronavirus faster &amp; minimize their own sectors financial loss.,1
5327,50279,Bandar Baru Bangi,17-03-2020,"Potential mass spreading yesterday at groceries stores,supermarket,hypermarket
Potential mass spreading at police stations,bus station and RnR towards our beloved hometown where our loves ones are waiting ?
#COVID2019",1
5328,50280,"Sydney, New South Wales",17-03-2020,"Friend came back from overseas was told to self isolate for 14 days &amp; do online grocery shopping, she did, she got a message her orders will be delivered in 15 days. the level of inffected is in low hundreds in #Australia and our leaders dont have a plan. #coronavirus @Coles",1
5329,50281,,17-03-2020,"Workers at a Consumer Cellular call center in Arizona say they're terrified of going to work, and management has no plan to protect them. https://t.co/lLcStGAgay",0
5330,50282,"Ajax, Ontario ",17-03-2020,"see how this situation unfolds in next 2 to 3 weeks. Global supply chain is affected, money is suffering, oil prices at the lowest in several years, consumer confidence is impacted. Keep cash ready bcz Cash will be the King!
#StockMarket 
#coronavirus 
#investing 
#RealEstate",0
5331,50283,"London, England",17-03-2020,I think peoples greed and lack of food due to excessive stock pilling will kill many people of starvation before corona virus gets to them #COVID2019 #Corvid19uk #stayhomechallenge @SkyNews @TomSwarbrick1 @darrenadam @LBCNews @BBCNews https://t.co/tT21cSatoH,0
5332,50284,Israel ??,17-03-2020,"An Israeli couple gets married in a supermarket. ??

It's forbidden to have a gather of 10 or more people, but it does not apply in supermarkets. So this couple invited their friends to a supermarket. #Israel https://t.co/zGMNtH4viD",1
5333,50285,Paducah Kentucky USA,17-03-2020,"COVID-19 Update
Hancocks of Paducah will continue to accept and fulfill all on-line orders.
We will close our retail store to the public effective March 18, 2020 until further notice. Please be safe.
https://t.co/XBvso0zoMU",1
5334,50286,,17-03-2020,"@lidl @iceland and @nationwide have announced special opening times for the vulnerable, share with your patients. Just need @morrisons @sainsburys @asda @tesco and all the supermarket to follow #COVID2019 #kindness #StopPanicBuying",1
5335,50287,,17-03-2020,"$CORG is the OTC stock like $APRN $WTRH food delivery, ghost kitchen.

#COVID19 #coronavirus #otcmarket #nasdaq #nyse",1
5336,50288,"New Delhi, India",17-03-2020,"#Please be #aware, #help the #people, dont #run if #affected, be 
#clean, #avoid going #out, #make #distance, #sell #sanitisers &amp; #masks at #reasonable #prices, #eat #hygienic #food, be #healthy &amp; #immune, be #good
#covid19 #coronavirus #COVID2019 #CoronavirusOutbreak
#dbz_diary",2
5337,50289,"Ballarat, Victoria",17-03-2020,"About to go grocery shopping...
Seems the #coronavirus panicked big-city hordes are stripping regional shopping centres of supplies.
So, why have #Woolworths and #Coles cancelled online and pickup shopping when the advice is to avoid crowds?
#COVID19Aus #profiteering",0
5338,50290,"Ballarat, Victoria",17-03-2020,"So, in wake of #coronavirus shopping panic, Woolworths and Coles are opening an hour early...as a 'favour' to the elderly.
But they avoid mentioning they've also scrapped online shopping and home deliveries!
Surely that adds to crowds, panic...&amp; profit?
#COVID19au
#auspol",1
5339,50291,"Wales, United Kingdom",17-03-2020,Very interesting article from the Economist We could see the collapse of a number of Goverments from due to the dramatic fall in oil and commodity prices which many regimes depend on,2
5340,50292,,17-03-2020,One silver lining from all of the caution surrounding is Indians seem to be finally getting a sense of personal space No one literally on me at the cashier at the grocery store Folks are actively trying to prevent themselves from rubbing against the next person,1
5341,50293,"?? via ??, ??",17-03-2020,"radical idea: ration the amount of food, and other basic goods one person can buy (or get for free if needed) with exceptions for medical reasons. this could stop the panic buying, reduce stress, stop selfishness, and profit hunters during corona times. #coronavirus",0
5342,50294,Australia,17-03-2020,"The New Zealand Government today announced a $12 billion economic package in response to COVID-19. It includes $500m boost for health, $8.7b in support for businesses and jobs &amp; $2.8b for income support and boosting consumer spending. More info here: https://t.co/RyOEYKdrES https://t.co/PUvslDVJ5B",1
5343,50295,,17-03-2020,"@BorisJohnson #coronavirus #stopcoronamadness people are panic buying because of uncertainty. You must reassure people that - for 80% of the population, corona will be nothing more than a severe flu at worst lasting a week. There is more than enough food ",0
5344,50296,"England, United Kingdom",17-03-2020,Just been to supermarket and tried to distance myself in the que until a woman walks and stands right up behind me. I asked her if she watches the news and proceeded to ask her to step back. ? #COVID2019 #SocialDistancing,2
5345,50297,"London, England",17-03-2020,So @VirginHolidays won't talk to me as we aren't due to fly until 25th April. Won't let me rebook and they are racking their prices up hourly which I have to pay the difference!! #mostexpensiveholiday #COVID2019 #VirginAtlantic #Virginholidays,1
5346,50298,United Kingdom,17-03-2020,"Anyone vulnerable in the Leeds area who can't get to the supermarket, drop me a message.

Will shop, will deliver. We can work out reimbursement for the food later. No charge for petrol.

#SelfIsolationHelp #coronavirus #covid19UK #JoyFightsFear #InThisTogether #stayhomechallenge",0
5347,50299,World Wide,17-03-2020,The Coronavirus panic sorta feels like the panic during Hurricanes Katrina Rita and Ike but on a global scale One thing we learned is to make sure everyone has enough food during a crisis That s why MREs should be available to those who need them We need action,0
5348,50300,,17-03-2020,Rest assured that the Agriculture sector is going to continue to produce good food through these difficulties. Please give everyone the chance to eat by not panic buying. Keep calm and stay safe. #OntAg https://t.co/yvjxftHHh0,1
5349,50301,,17-03-2020,"Lines outside of the grocery store seems to be the new normal. Still, lets not forget to be kind to one another &amp; appreciate those working on the front lines in #grocerystores across ??America! #risinguptothechallenges #USA 
 #GroceryStore #groceryshopping #COVID19 #coronavirus https://t.co/coCBYePu9e",1
5350,50302,"Miami, FL",17-03-2020,"Hunting for food in ancients times involved you and a few helpers go out into the wild to kill in order to eat.

Hunting post-Coronavirus now involves you bouncing from grocery store, gas station, supercenter in order to find your food and ingredients to purchase.
#COVID2019",0
5351,50303,,17-03-2020,Shame on greedy cruel Republicans Senators who NEVER HELP AMERICAN FAMILIES NO COVID19 help NO lower drug prices NO election security needs to raise more impt than YOU,0
5352,50304,"Torquay, Devon, UK",17-03-2020,"'Stop stockpiling toilet paper during Covid-19 outbreak,' says manufacturer https://t.co/9XwmrEi4PB",0
5353,50305,New Zealand,17-03-2020,Seriously.  Stop sending me emails telling me how seriously you take #COVID2019 - I am not interested in what you as a supermarket/ hotel / marketing company / bank are doing. I am only interested in hearing from experts,0
5354,50306,,17-03-2020,We have been stripped to our basic needs. Food and shelter. When we all come together again things will have changed forever. People need to adapt quick! #UniversalBasicIncome for all quick! We need to demand this now. We won't recover otherwise. #BorisResign #coronavirus,1
5355,50307,,17-03-2020,Canadians: take pictures of any products that dramatically jumped in price at your local stores. Make a folder and keep a tally. We could mass report this to Consumer Affairs. These retailers are snakes; sending heartfelt COVID-19 action plan emails while jacking up prices,1
5356,50308,"Hamilton Ontario, Canada",17-03-2020,As a result of COVID 19 many people cannot afford to stock up on food may experience wage and job loss and face unexpected expenses such as childcare and additional meals Let s take care of each other Visit to give today,1
5357,50309,,17-03-2020,"@mygovindia 
My Suggestions For COVID-19 virus.
 
1- First ofall Shutdown or ( limited %down circuit) Our India's Stock market for Economical Stability for few weeks. 

2 - Plz Banned Meat or Any Non vegetarian Food,  Because of COVID-19 Virus s",0
5358,50310,"Boston, MA",17-03-2020,"I feel like Pac Man in the grocery store aisles trying to avoid people. Every time I see someone coming in my direction, I run the other way. #coronavirus #grocerystores",1
5359,50311,Germany - acting globally ,17-03-2020,I believe that the has a deeper meaning to move away from consumer oriented egoism to a solidarity based coexistence where less is enough More being than having And we are practicing an ability that has almost been lost Mutual regard respect  Take care  ,1
5360,50312,"Newcastle, Manchester & Liverpool",17-03-2020,haha.. The Islands of Misfit Foods: what's being left on the shelves by #coronavirus hoarders - https://t.co/kwH0Gblkol via @mr_james_c,1
5361,50313,,17-03-2020,"Apparently, I'm not allowed to wear a mask while stocking shelves at the grocery store I work at, unless I have a doctors note. Do you even know the last time I was able to afford a damn doctors visit? Bs.??
#panicbuyers #GroceryStore #workers #unprotected #coronavirus",0
5362,50314,Londinium,17-03-2020,@ProfTimLang Supermarket shelves in East London are emptying as soon as they are filled. Not only are the crowds a Covid-19 danger but also alarming in terms of food security. Prices doubling in local corner shops and wholesalers. Sainsburys Whitechapel,2
5363,50315,USA,17-03-2020,I had to brave the grocery store today... delivery option we're filled up. We are out of some essentials for the little ones... Apparently so is half my town.  #coronavirus #COVID19 https://t.co/jE2uNL1pdu,1
5364,50316,"Brooklyn, NY | she/her",17-03-2020,"Is anyone talking about trying to get the government to furnish hazard pay for the people who have to keep working to keep things running? Im thinking healthcare workers (obvi), doormen, postmen, transit workers, grocery store clerks, etc. #COVID2019",0
5365,50317,"??, ???????",17-03-2020,Baidu launches auto-focused app in wager that COVID-19 drives consumer demand for private vehicles https://t.co/uoehagfFqD,1
5366,50318,"Toronto, Ontario",17-03-2020,"@BroadcastDialog Kinda makes you wonder if #COVID2019 is a #biologicalweapon. What better way to invoke #terrorism on a #society than through the bodies that make that society function? Gov's close borders, panic, run on food and supplies, economic collap",0
5367,50319,,17-03-2020,"@letseathh @funder No, it is not Chinese, COVID-19 is unlike one found in Wuhan, China. It is a new one. And China did a good job to against virus. They lock down the city, close down the restaurant, pretty much only grocery store is open. But Trump shoul",1
5368,50320,,17-03-2020,My 19 year old son has been working 14 hour shifts all weekend at our local grocery store Poor kid is so tired   Please Be kind everyone  ,0
5369,50321,"Indianapolis, Indiana, USA",17-03-2020,"The Administration is proposing a ""buy American"" drug mandate, which would increase shortages and prices, ultimately harming patients. Now, in the midst of the #coronavirus, is no time to implement such a change. @HHSGov @WhiteHouse https://t.co/Kn9aEiYJL0 @Forbes",0
5370,50322,"London, England",17-03-2020,Baidu launches auto-focused app in wager that COVID-19 drives consumer demand for private vehicles https://t.co/NGg7xrTawN via @KrASIAofficial,1
5371,50323,Leeds,17-03-2020,Order your items online &amp; get them delivered to your door - if you have special instructions let us know by emailing info@brewline.co.uk. We are working hard to ensure all precautions are being taken to meet process demand #COVID2019 #process #food  https://t.co/WwFHpzj2e0 https://t.co/5jyCcXcLKa,1
5372,50324,,17-03-2020,Working From Home These Nutritious Food Supplies amp Recipes Will Keep You Ticking Keeping your immunity strong is one of the key precautions to prevent Here s what will help with that even as we all stay at home,1
5373,50325,From VA to SoCal,17-03-2020,@roe_con @AnneKasaba @RachelPatzerPhD Yes! Much gratitude for our healthcare staff. Also all the people in the grocery supply chain &amp; clerks working the stores with irrational mobs. Leave us some TP people! ?,1
5374,50326,"New York, NY ",17-03-2020,In Seattle we are doing both schools will continue to provide meals and thousands will receive 800 in grocery store vouchers funded by sugary drink tax,2
5375,50327,Minnesota,17-03-2020,Plenty of food in the grocery supply. Why not donate your extra stash to a local food shelf so they can help folks who couldn't afford to stock up? https://t.co/aoLmICdOKj https://t.co/55XxPd4Y8b,1
5376,50328,,17-03-2020,Are farmer s markets next to shutdown amid the outbreak The result could be huge losses in income for who rely on farmer s markets amp direct to consumer sales,0
5377,50329,earth ?,17-03-2020,"FYI : BANKS ARE ALL OPEN ???? we are exempted for those who r suspended we are in line with the public health workers, groceries, supermarket and other public health officials who will serve those who is in need. Thank you

#COVID19PH #Covid_19 #frontlinersPH #QuarantineLife https://t.co/ilEHDYsf4W",1
5378,50330,,17-03-2020,"#easyJet and #IAG share prices fall further as Covid-19 weighs on industry
#COVID2019 $EZJ $IAG
https://t.co/HwogWAAwZz https://t.co/ypK1nKjNfL",1
5379,50331,"ÜT: -32.98346,27.29361",17-03-2020,"I think @DStv @DStvCare  should now charge all of us for Compact Prices (especially people who have premium for Sport) #COVID19SouthAfrica #COVID2019 

We cant be paying for repeats every weekend ???????",2
5380,50332,"Milano, ITALY ,Europe,World",17-03-2020,"Please boost your shopping online and delivery, it will save lifes . @Tesco @sainsburys @Morrisons
#coronavirus #COVID19 #BorisJohnson",1
5381,50333,"Springfield, IL",17-03-2020,"3/17/20- In this update...We continue to monitor and update our information based on the latest information. The article includes details related to cleaning procedures, office closure, patient notification information, Consumer Fraud Act, and more.   https://t.co/UDnVOdI2et https://t.co/LxPj0s91ZL",0
5382,50334,,17-03-2020,"I just went to the grocery store, there was a 30 something guy complaining abt no #eggs and why are ppl #hoarding eggs? And, could he use WIC on brand eggs? He had six gallons of Lactose milk in his cart. #StopHoarding #coronavirus #COVID?19 https://t.co/23LYi7Tybi",0
5383,50335,"Doha, Qatar",17-03-2020,"Al Meera Consumer Goods Company has announced it will continue normal operations across all branches, and extend hours as needed, amidst the Coronavirus (Covid- 19) outbreak.

#Qatar #ILoveQatar @AlMeeraQatar 
https://t.co/4XWzNcg6lv",1
5384,50336,"London, England",17-03-2020,"So all these local shop owners who've inflated their prices on products during this difficult times will soon be loosing their licences #epidemic
#COVID2019 #UKGoverment #London #uk #mayoroflondon 
@MayorofLondon",0
5385,50337,"New York, NY Headquarters",17-03-2020,"Expert market commentary by Nate Donnay, Director of Dairy Market Insight for INTL FCStone Financial Inc. - FCM Division. Is quoted by @DroversCTN #dairy #coronavirus #oatt @ifcsdairy https://t.co/xczYvba6VR",2
5386,50338,Porto | Portugal,17-03-2020,#Coronavirus: what to do when going to the supermarket. @ISPUP #ISPUP #Covid-19 #Covid19PT https://t.co/GvoVTE56vl,2
5387,50339,,17-03-2020,"@yjack224 @RichMykola @RobProvince @GiantPrepper @AlienGamer79 Why are these dorks running to the gun shops instead of the supermarket. Its not like law enforcement will stop functioning. This isnt gonna be the Wild West.

https://t.co/ey9cVgx",0
5388,50340,,17-03-2020,When I'm pissed my reading comprehension ain't so good but I think #NeverBiden wants #BigPharma to set the prices for the #COVID2019 cure. Y'all make me sick voting for this corporate stooge over #BernieForPresident,0
5389,50341,"New Jersey, USA",17-03-2020,"Consumers are changing their spending habits to reflect new standards of living during the COVID-19 outbreak. According to Neilson, consumers are starting to think beyond emergency items and preparing their pantries for the worst.| @scoopit https://t.co/gOjrWCBSvv",0
5390,50342,"Burntwood, Staffs, England",17-03-2020,@Tesco @sainsburys @Ocado @asda Start tackling selfish customer behaviour during #coronavirus by limiting online shopping slots to ONE per customer at any one time. Clearly people are block booking them &amp; making availability impossible for sensible sh,0
5391,50343,I live by the river,17-03-2020,"Manchester Uni team calls on Deliveroo, Amazon, DPD, Hermes and online shopping /delivery firms to protect riders &amp; couriers, so when population in isolation, households still get food delivered. #covid19
https://t.co/L4mZ97Btru",1
5392,50344,,17-03-2020,"A few said it was the end times. I thought, even if it was, wed all go on living our trivial lives until the penultimate moment of our demise, whereupon wed realizewed spent our last days at the grocery store, buying toilet paper. #COVID2019 #cordonedbycorona",2
5393,50345,,17-03-2020,"What are you stocking up on? Do let us know in the comments below!

https://t.co/FZinZQpzoC

#coronavirus #CoronavirusOutbreak #coronavirusindia #CoronavirusPandemic #food #TuesdayThoughts https://t.co/3ROihH30nP",2
5394,50346,"Tamil Nadu, India",17-03-2020,Stay safe and stay tough after all its a  chinese virus  and we all know how long does a chinese product survive ain t we   Don t panic and avoid buying the entire grocery store   God Bless everyone,1
5395,50347,Island of Misfit Black Girls,17-03-2020,@natashakorecki @BartVargasII The Bay Area is in lockdown for 3 weeks to stop the spread of #COVID2019. We can go to the supermarket or drugstore only. But in Chicago https://t.co/5H1Zh02Hjh,0
5396,50348,,17-03-2020,"US Food Industry Scrambles To Resupply Stores Amid Apocalyptic Surge In Demand

https://t.co/OG4EkCtkiG

#BreakingNews #Collapse #Food #Coronavirus #CoronavirusOutbreak #COVID19 #COVID?19 #COVID_19 #COVID2019 #Collapse",0
5397,50349,,17-03-2020,"The profitability of the ""Everything Stores empire rests not just on its ability to squeeze workers and exploit economies of scale, but also on its ability to forge a seamless connection between millions of individuals and #Amazon.""

#DigitalCapitalism 
https://t.co/SNd5L2Ew5f",1
5398,50350,"California, USA",17-03-2020,"Be so kind to your grocery store employees, folks. They are taking on more of this fearful and frantic #energy than anyone. 

Send prayer of love and strength when you love through the checkout. ??
#COVID2019 #Grocery #BeKind #FaithOverFear #loveistheanswer #PrayerForAPandemic",1
5399,50351,Makati City,17-03-2020,"Tissue paper, canned fish, and bread in low supply at a supermarket in Los Baños, Laguna even before 9am on March 17, Tuesday, day one of the enhanced community quarantine in Luzon to control the spread of COVID-19. | @InquirerSLB @KBaraoidanINQ https://t.co/f2Cn301FcW",0
5400,50352,"Manila, Philippines",17-03-2020,"Day one of the Luzon-wide enhanced community quarantine to prevent the spread of COVID-19. 9:30am at the back of the line at a supermarket counter in Los Baños, Laguna. Social distancing is barely observed by shoppers as they stock up on supplies. | @InquirerSLB @KBaraoidanINQ https://t.co/IqlUUE8QeQ",2
5401,50353,"Manila, Philippines",17-03-2020,"Day one of the Luzon-wide enhanced community quarantine to prevent the spread of COVID-19. Crowd as of 10:30am at a supermarket in Los Baños, Laguna. Shoppers barely observe social distancing as they stock up on supplies. | @InquirerSLB @KBaraoidanINQ https://t.co/lExOfXfenH",2
5402,50354,United States,17-03-2020,"Now is not the time for consumer oriented stimulus.  Now is the time to focus on small businesses hit hard by COVID-19.  Afterwards, when consumer confidence returns, package a stimulus package that will temporarily reduce sales tax.",1
5403,50355,,17-03-2020,"More lurking finance issues exposed by COVID 19's mkt effects- US debt (of all types)- a growing concern before, potential beast now.  Prudent gov't macro actions are required- the crisis will exacerbate at all levels.
@efipm summarizes.
@DailyFintech 

https://t.co/qR31BIM1rQ",0
5404,50356,"Nevada, Iowa",17-03-2020,"For farmers who rely on farmers markets and other direct-to-consumer sales for a major portion of their income, the threat of a closed market due to COVID-19 could be existential.
https://t.co/Tw8LpgqIce",0
5405,50357,Yorkshire and The Humber,17-03-2020,Love it when artists see the funny side. Don't know who created this but it's brilliant. If you had seen the idiots in Tesco the other day you would understand! #CoronavirusOutbreak #coronavirusuk #coronavirus #Munch #toiletpaper #toiletroll https://t.co/0lWEURaalX,1
5406,50358,Earth,17-03-2020,#COVID2019 Chemist upping their prices from two days ago on various products. You vile bastards,0
5407,50359,,17-03-2020,At the grocery store and theyre playing Its The End of the World As We Know It. Sounds about right. #coronavirus,1
5408,50360,Nottingham . Hong Kong,17-03-2020,"Citysuper IFC mall store in #HongKong was informed by the Centre for Health Protection that a customer infected with #COVID2019 had recently visited the store. Please continue to stay vigilant friends in HK, practise social distancing and do online shopping instead. https://t.co/T5xWVJnsNK",1
5409,50361,,17-03-2020,"Well the #Coronavirus food panic buying isnt abating yet. Just imagine if this happened after that idiot Tim Leunig had got his way. Get rid of these fools Boris.

Gov advisor says UK could import all food 'like Singapore' | Politics News | Sky News https://t.co/MpUnCW1H2J",0
5410,50362,"Washington, DC",17-03-2020,"Staying home today w/ kids? 

Plan living room camp out!

Throw a bedsheet over some taped together brooms. Plan a menu &amp; pack sandwiches, salads (Smores optional?)

A fun activity that also brings family together for a meal!

Share your ideas &amp; use the hashtag #TogetherApart https://t.co/rgwCl8IIHY",1
5411,50363,"Columbus, OH",17-03-2020,"To those of you saying, If I can still do x,y,z why cant we still go out and vote?

Just because you CAN do something (go to the grocery store, etc.) doesnt mean you SHOULD do that thing!! 

#stayhomechallenge #COVID2019 #OhioPrimary",2
5412,50364,"Texas, USA",17-03-2020,#coronavirus just went to grocery store sad to see the lack of common courtesy people have when buying the shelves empty. Was looking at the butter and a little old lady was trying to reach a pack of butter I brought it down for her and she whispered I just want to make cookies.,0
5413,50365,UK,17-03-2020,"10.30 #Morrison supermarket
#Blyth
Massive queses and big gaps on shelves
This is day 1 of the #COVID2019 ""panic""
#BorisJohnson you need to consider activating some sort of regulated distribution and enforce considerate shopping
This will get worse https://t.co/Z6zIb6DadC",0
5414,50366,somewhere in Wiscansin,17-03-2020,"How is it that all the #coronavirus preppers are being every grocery store in the area clean... but the line at Culvers stretches out into the street? 

Yall. Got Food. At. Home.",1
5415,50367,Miami,17-03-2020,#COVID19's Business and #ConsumerImpact in Europe https://t.co/w0gM5liN6y #marketing,2
5416,50368, England,17-03-2020,"Why is everyone panic buying?! Other countries import there food/drinks etc into the uk, we then buy them, while they get more rich. COVID-19 should be CORRUPT-20.",1
